latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
28.646748,77.2748,231.0,19800,Asia/Kolkata,GMT+5:30

time,temperature_2m (°C),visibility (m),sunshine_duration (s),relative_humidity_2m (%),rain (mm),cloud_cover (%),cloud_cover_low (%),cloud_cover_mid (%),cloud_cover_high (%),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²)
2025-01-17T09:00,12.1,24140.00,3600.00,88,0.00,0,0,0,0,248.0,155.0,93.0
2025-01-17T10:00,14.1,24140.00,3600.00,82,0.00,0,0,0,0,416.0,298.0,118.0
2025-01-17T11:00,16.0,24140.00,3600.00,75,0.00,0,0,0,0,543.0,410.0,133.0
2025-01-17T12:00,17.6,24140.00,3600.00,68,0.00,0,0,0,0,611.0,473.0,138.0
2025-01-17T13:00,18.5,24140.00,3600.00,60,0.00,0,0,0,0,613.0,475.0,138.0
2025-01-17T14:00,19.0,24140.00,3600.00,57,0.00,0,0,0,0,549.0,418.0,131.0
2025-01-17T15:00,18.9,24140.00,3600.00,58,0.00,0,0,0,0,425.0,308.0,117.0
2025-01-17T16:00,18.1,24140.00,3600.00,62,0.00,0,0,0,0,258.0,166.0,92.0
2025-01-17T17:00,16.4,24140.00,3600.00,70,0.00,0,0,0,0,87.0,40.0,47.0
2025-01-17T18:00,14.4,24140.00,0.00,76,0.00,0,0,0,0,2.0,0.0,2.0
2025-01-17T19:00,13.5,24140.00,0.00,79,0.00,0,0,0,0,0.0,0.0,0.0
2025-01-17T20:00,12.6,24140.00,0.00,83,0.00,0,0,0,0,0.0,0.0,0.0
2025-01-17T21:00,11.9,24140.00,0.00,86,0.00,3,0,0,3,0.0,0.0,0.0
2025-01-17T22:00,10.8,24140.00,0.00,90,0.00,4,0,0,4,0.0,0.0,0.0
2025-01-17T23:00,10.2,24140.00,0.00,93,0.00,13,0,0,13,0.0,0.0,0.0
2025-01-18T00:00,9.8,24140.00,0.00,95,0.00,10,0,0,10,0.0,0.0,0.0
2025-01-18T01:00,8.8,24140.00,0.00,97,0.00,33,0,0,33,0.0,0.0,0.0
2025-01-18T02:00,8.4,24140.00,0.00,98,0.00,12,0,8,11,0.0,0.0,0.0
2025-01-18T03:00,8.2,24140.00,0.00,100,0.00,100,100,10,20,0.0,0.0,0.0
2025-01-18T04:00,7.9,24140.00,0.00,100,0.00,100,100,20,4,0.0,0.0,0.0
2025-01-18T05:00,7.8,24140.00,0.00,100,0.00,100,100,78,8,0.0,0.0,0.0
2025-01-18T06:00,9.4,24140.00,0.00,99,0.00,100,100,99,29,0.0,0.0,0.0
2025-01-18T07:00,9.3,24140.00,0.00,100,0.00,100,100,80,38,1.0,0.0,1.0
2025-01-18T08:00,9.9,24140.00,0.00,98,0.00,100,100,92,91,45.0,4.0,41.0
2025-01-18T09:00,10.6,24140.00,0.00,97,0.00,100,100,37,31,110.0,8.0,102.0
2025-01-18T10:00,12.3,24140.00,575.21,89,0.00,100,100,98,98,257.0,38.0,219.0
2025-01-18T11:00,13.9,24140.00,2893.54,83,0.00,71,2,55,54,365.0,92.0,273.0
2025-01-18T12:00,15.7,24140.00,3600.00,75,0.00,7,6,0,1,570.0,370.0,200.0
2025-01-18T13:00,17.1,24140.00,3600.00,69,0.00,5,5,0,0,620.0,476.0,144.0
2025-01-18T14:00,17.9,24140.00,3600.00,64,0.00,59,0,57,4,551.0,418.0,133.0
2025-01-18T15:00,18.0,24140.00,3600.00,60,0.00,0,0,0,0,393.0,252.0,141.0
2025-01-18T16:00,17.7,24140.00,3600.00,62,0.00,13,0,13,0,261.0,168.0,93.0
2025-01-18T17:00,16.1,24140.00,3600.00,73,0.00,92,0,92,0,89.0,41.0,48.0
2025-01-18T18:00,15.2,24140.00,0.00,81,0.00,63,0,63,0,2.0,0.0,2.0
2025-01-18T19:00,14.0,24140.00,0.00,84,0.00,43,0,43,0,0.0,0.0,0.0
2025-01-18T20:00,12.7,24140.00,0.00,89,0.00,52,0,52,0,0.0,0.0,0.0
2025-01-18T21:00,11.9,24140.00,0.00,92,0.00,23,0,23,0,0.0,0.0,0.0
2025-01-18T22:00,11.1,24140.00,0.00,95,0.00,81,0,7,79,0.0,0.0,0.0
2025-01-18T23:00,10.1,24140.00,0.00,100,0.00,73,4,0,72,0.0,0.0,0.0
2025-01-19T00:00,9.4,24140.00,0.00,100,0.00,100,100,0,100,0.0,0.0,0.0
2025-01-19T01:00,9.1,24140.00,0.00,100,0.00,100,100,0,100,0.0,0.0,0.0
2025-01-19T02:00,8.5,24140.00,0.00,100,0.00,100,100,0,99,0.0,0.0,0.0
2025-01-19T03:00,8.4,24140.00,0.00,100,0.00,100,100,0,94,0.0,0.0,0.0
2025-01-19T04:00,8.2,24140.00,0.00,100,0.00,100,100,0,30,0.0,0.0,0.0
2025-01-19T05:00,8.1,24140.00,0.00,97,0.00,100,100,0,71,0.0,0.0,0.0
2025-01-19T06:00,9.7,24140.00,0.00,98,0.00,100,100,0,42,0.0,0.0,0.0
2025-01-19T07:00,9.6,24140.00,0.00,99,0.00,100,100,0,20,1.0,0.0,1.0
2025-01-19T08:00,9.9,24140.00,0.00,97,0.00,100,100,0,22,47.0,4.0,43.0
2025-01-19T09:00,11.1,24140.00,0.00,96,0.00,100,100,0,0,142.0,15.0,127.0
2025-01-19T10:00,13.1,24140.00,1188.84,93,0.00,100,100,0,0,247.0,48.0,199.0
2025-01-19T11:00,15.2,24140.00,3600.00,89,0.00,9,8,0,1,381.0,124.0,257.0
2025-01-19T12:00,18.1,24140.00,3600.00,75,0.00,32,0,0,32,576.0,405.0,171.0
2025-01-19T13:00,20.0,24140.00,3600.00,67,0.00,11,1,0,11,596.0,454.0,142.0
2025-01-19T14:00,21.0,24140.00,3600.00,63,0.00,56,0,0,56,533.0,399.0,134.0
2025-01-19T15:00,21.2,24140.00,3600.00,63,0.00,76,0,0,76,409.0,286.0,123.0
2025-01-19T16:00,20.9,24140.00,3600.00,67,0.00,68,0,0,68,249.0,151.0,98.0
2025-01-19T17:00,19.0,24140.00,3600.00,78,0.00,72,0,3,71,85.0,35.0,50.0
2025-01-19T18:00,18.5,24140.00,0.00,81,0.00,86,0,2,86,2.0,0.0,2.0
2025-01-19T19:00,17.5,24140.00,0.00,84,0.00,73,0,1,72,0.0,0.0,0.0
2025-01-19T20:00,16.6,24140.00,0.00,86,0.00,32,0,0,31,0.0,0.0,0.0
2025-01-19T21:00,15.8,24140.00,0.00,87,0.00,22,0,0,22,0.0,0.0,0.0
2025-01-19T22:00,14.9,24140.00,0.00,90,0.00,0,0,0,0,0.0,0.0,0.0
2025-01-19T23:00,14.8,24140.00,0.00,89,0.00,0,0,0,0,0.0,0.0,0.0
2025-01-20T00:00,14.4,24140.00,0.00,89,0.00,0,0,0,0,0.0,0.0,0.0
2025-01-20T01:00,13.9,24140.00,0.00,89,0.00,0,0,0,0,0.0,0.0,0.0
2025-01-20T02:00,13.4,24140.00,0.00,90,0.00,0,0,0,0,0.0,0.0,0.0
2025-01-20T03:00,12.9,24140.00,0.00,91,0.00,0,0,0,0,0.0,0.0,0.0
2025-01-20T04:00,12.7,24140.00,0.00,91,0.00,0,0,0,0,0.0,0.0,0.0
2025-01-20T05:00,12.6,24140.00,0.00,91,0.00,0,0,0,0,0.0,0.0,0.0
2025-01-20T06:00,12.2,24140.00,0.00,93,0.00,0,0,0,0,0.0,0.0,0.0
2025-01-20T07:00,11.9,24140.00,0.00,93,0.00,0,0,0,0,2.0,0.0,2.0
2025-01-20T08:00,12.8,24140.00,3600.00,92,0.00,0,0,0,0,80.0,34.0,46.0
2025-01-20T09:00,14.6,24140.00,3600.00,87,0.00,0,0,0,0,245.0,152.0,93.0
2025-01-20T10:00,16.9,24140.00,3600.00,80,0.00,0,0,0,0,411.0,291.0,120.0
2025-01-20T11:00,19.0,24140.00,3600.00,74,0.00,0,0,0,0,540.0,408.0,132.0
2025-01-20T12:00,20.5,24140.00,3600.00,70,0.00,0,0,0,0,607.0,469.0,138.0
2025-01-20T13:00,21.6,24140.00,3600.00,67,0.00,0,0,0,0,609.0,470.0,139.0
2025-01-20T14:00,22.2,24140.00,3600.00,63,0.00,0,0,0,0,546.0,414.0,132.0
2025-01-20T15:00,22.2,24140.00,3600.00,61,0.00,0,0,0,0,424.0,307.0,117.0
2025-01-20T16:00,21.5,24140.00,3600.00,65,0.00,0,0,0,0,261.0,168.0,93.0
2025-01-20T17:00,19.8,24140.00,3600.00,74,0.00,0,0,0,0,91.0,42.0,49.0
2025-01-20T18:00,19.0,24140.00,0.00,78,0.00,0,0,0,0,3.0,0.0,3.0
2025-01-20T19:00,18.2,24140.00,0.00,82,0.00,0,0,0,0,0.0,0.0,0.0
2025-01-20T20:00,17.5,24140.00,0.00,85,0.00,0,0,0,0,0.0,0.0,0.0
2025-01-20T21:00,16.9,24140.00,0.00,86,0.00,0,0,0,0,0.0,0.0,0.0
2025-01-20T22:00,16.1,24140.00,0.00,87,0.00,0,0,0,0,0.0,0.0,0.0
2025-01-20T23:00,15.4,24140.00,0.00,88,0.00,0,0,0,0,0.0,0.0,0.0
2025-01-21T00:00,14.6,24140.00,0.00,90,0.00,0,0,0,0,0.0,0.0,0.0
2025-01-21T01:00,14.1,24140.00,0.00,91,0.00,0,0,0,0,0.0,0.0,0.0
2025-01-21T02:00,13.6,24140.00,0.00,91,0.00,0,0,0,0,0.0,0.0,0.0
2025-01-21T03:00,13.1,24140.00,0.00,91,0.00,0,0,0,0,0.0,0.0,0.0
2025-01-21T04:00,12.7,24140.00,0.00,91,0.00,0,0,0,0,0.0,0.0,0.0
2025-01-21T05:00,12.3,24140.00,0.00,91,0.00,0,0,0,0,0.0,0.0,0.0
2025-01-21T06:00,11.8,24140.00,0.00,90,0.00,0,0,0,0,0.0,0.0,0.0
2025-01-21T07:00,11.4,24140.00,0.00,90,0.00,0,0,0,0,2.0,0.0,2.0
2025-01-21T08:00,12.4,24140.00,3600.00,87,0.00,0,0,0,0,82.0,37.0,45.0
2025-01-21T09:00,14.1,24140.00,3600.00,82,0.00,0,0,0,0,252.0,161.0,91.0
2025-01-21T10:00,16.5,24140.00,3600.00,75,0.00,0,0,0,0,420.0,304.0,116.0
2025-01-21T11:00,18.7,24140.00,3600.00,67,0.00,2,0,0,2,547.0,417.0,130.0
2025-01-21T12:00,20.4,24140.00,3600.00,62,0.00,2,0,0,2,615.0,478.0,137.0
2025-01-21T13:00,21.5,24140.00,3600.00,56,0.00,0,0,0,0,617.0,480.0,137.0
2025-01-21T14:00,22.0,24140.00,3600.00,53,0.00,0,0,0,0,553.0,423.0,130.0
2025-01-21T15:00,22.0,24140.00,3600.00,53,0.00,0,0,0,0,430.0,314.0,116.0
2025-01-21T16:00,21.1,24140.00,3600.00,58,0.00,0,0,0,0,265.0,172.0,93.0
2025-01-21T17:00,19.2,24140.00,3600.00,68,0.00,0,0,0,0,94.0,44.0,50.0
2025-01-21T18:00,18.2,24140.00,0.00,72,0.00,0,0,0,0,3.0,0.0,3.0
2025-01-21T19:00,17.4,24140.00,0.00,76,0.00,0,0,0,0,0.0,0.0,0.0
2025-01-21T20:00,16.5,24140.00,0.00,79,0.00,0,0,0,0,0.0,0.0,0.0
2025-01-21T21:00,15.8,24140.00,0.00,80,0.00,0,0,0,0,0.0,0.0,0.0
2025-01-21T22:00,15.1,24140.00,0.00,81,0.00,0,0,0,0,0.0,0.0,0.0
2025-01-21T23:00,14.4,24140.00,0.00,84,0.00,0,0,0,0,0.0,0.0,0.0
2025-01-22T00:00,13.8,24140.00,0.00,86,0.00,0,0,0,0,0.0,0.0,0.0
2025-01-22T01:00,13.2,24140.00,0.00,88,0.00,0,0,0,0,0.0,0.0,0.0
2025-01-22T02:00,12.6,24140.00,0.00,90,0.00,0,0,0,0,0.0,0.0,0.0
2025-01-22T03:00,12.1,24140.00,0.00,91,0.00,0,0,0,0,0.0,0.0,0.0
2025-01-22T04:00,11.6,24140.00,0.00,92,0.00,0,0,0,0,0.0,0.0,0.0
2025-01-22T05:00,10.9,24140.00,0.00,93,0.00,0,0,0,0,0.0,0.0,0.0
2025-01-22T06:00,10.6,24140.00,0.00,95,0.00,0,0,0,0,0.0,0.0,0.0
2025-01-22T07:00,10.6,24140.00,0.00,94,0.00,0,0,0,0,2.0,0.0,2.0
2025-01-22T08:00,11.9,24140.00,3600.00,91,0.00,0,0,0,0,85.0,38.0,47.0
2025-01-22T09:00,14.2,24140.00,3600.00,85,0.00,0,0,0,0,256.0,163.0,93.0
2025-01-22T10:00,16.9,24140.00,3600.00,75,0.00,0,0,0,0,424.0,308.0,116.0
2025-01-22T11:00,19.4,24140.00,3600.00,67,0.00,0,0,0,0,551.0,421.0,130.0
2025-01-22T12:00,21.3,24140.00,3600.00,59,0.00,0,0,0,0,617.0,480.0,137.0
2025-01-22T13:00,22.6,24140.00,3600.00,49,0.00,0,0,0,0,617.0,480.0,137.0
2025-01-22T14:00,23.1,24140.00,3600.00,45,0.00,6,0,6,0,547.0,412.0,135.0
2025-01-22T15:00,23.0,24140.00,3600.00,44,0.00,3,0,3,0,418.0,293.0,125.0
2025-01-22T16:00,22.5,24140.00,3600.00,49,0.00,13,0,13,0,257.0,160.0,97.0
2025-01-22T17:00,20.6,24140.00,3600.00,63,0.00,29,3,28,0,87.0,37.0,50.0
2025-01-22T18:00,19.1,24140.00,0.00,67,0.00,5,0,5,0,3.0,0.0,3.0
2025-01-22T19:00,17.9,24140.00,0.00,74,0.00,8,0,8,0,0.0,0.0,0.0
2025-01-22T20:00,17.2,24140.00,0.00,78,0.00,16,0,16,0,0.0,0.0,0.0
2025-01-22T21:00,16.6,24140.00,0.00,80,0.00,14,0,14,0,0.0,0.0,0.0
2025-01-22T22:00,16.1,24140.00,0.00,80,0.00,12,0,12,0,0.0,0.0,0.0
2025-01-22T23:00,15.6,24140.00,0.00,80,0.00,19,7,18,0,0.0,0.0,0.0
2025-01-23T00:00,15.0,24140.00,0.00,81,0.20,41,6,41,0,0.0,0.0,0.0
2025-01-23T01:00,15.0,24140.00,0.00,80,0.40,12,0,12,0,0.0,0.0,0.0
2025-01-23T02:00,13.8,24140.00,0.00,84,0.00,81,6,80,0,0.0,0.0,0.0
2025-01-23T03:00,13.9,24140.00,0.00,84,0.80,100,1,100,0,0.0,0.0,0.0
2025-01-23T04:00,13.4,24140.00,0.00,88,0.10,39,0,39,0,0.0,0.0,0.0
2025-01-23T05:00,12.4,24140.00,0.00,91,0.00,49,0,49,0,0.0,0.0,0.0
2025-01-23T06:00,13.3,24140.00,0.00,95,0.00,3,2,1,0,0.0,0.0,0.0
2025-01-23T07:00,12.1,24140.00,0.00,95,0.00,4,4,0,0,2.0,0.0,2.0
2025-01-23T08:00,13.4,24140.00,3600.00,92,0.00,10,6,4,0,83.0,36.0,47.0
2025-01-23T09:00,15.2,24140.00,3600.00,86,0.00,7,6,1,0,247.0,152.0,95.0
2025-01-23T10:00,17.6,24140.00,3600.00,75,0.00,1,0,1,0,422.0,303.0,119.0
2025-01-23T11:00,19.6,24140.00,3600.00,64,0.00,0,0,0,0,551.0,416.0,135.0
2025-01-23T12:00,21.1,24140.00,3600.00,52,0.00,0,0,0,0,626.0,487.0,139.0
2025-01-23T13:00,22.2,24140.00,3600.00,44,0.00,0,0,0,0,632.0,494.0,138.0
2025-01-23T14:00,22.5,24140.00,3600.00,34,0.00,0,0,0,0,571.0,439.0,132.0
2025-01-23T15:00,22.1,24140.00,3600.00,38,0.00,3,3,0,0,448.0,329.0,119.0
2025-01-23T16:00,21.0,24140.00,3600.00,44,0.00,2,1,2,0,273.0,177.0,96.0
2025-01-23T17:00,19.3,24140.00,3600.00,54,0.00,0,0,0,0,100.0,47.0,53.0
2025-01-23T18:00,17.8,24140.00,0.00,60,0.00,1,0,1,0,4.0,1.0,3.0
2025-01-23T19:00,16.7,24140.00,0.00,63,0.00,0,0,0,0,0.0,0.0,0.0
2025-01-23T20:00,16.0,24140.00,0.00,62,0.00,0,0,0,0,0.0,0.0,0.0
2025-01-23T21:00,15.4,24140.00,0.00,63,0.00,0,0,0,0,0.0,0.0,0.0
2025-01-23T22:00,14.7,24140.00,0.00,67,0.00,0,0,0,0,0.0,0.0,0.0
2025-01-23T23:00,14.0,24140.00,0.00,70,0.00,0,0,0,0,0.0,0.0,0.0
2025-01-24T00:00,13.4,24140.00,0.00,71,0.00,0,0,0,0,0.0,0.0,0.0
2025-01-24T01:00,12.8,24140.00,0.00,73,0.00,0,0,0,0,0.0,0.0,0.0
2025-01-24T02:00,12.2,24140.00,0.00,74,0.00,0,0,0,0,0.0,0.0,0.0
2025-01-24T03:00,11.8,24140.00,0.00,75,0.00,0,0,0,0,0.0,0.0,0.0
2025-01-24T04:00,11.2,24140.00,0.00,77,0.00,0,0,0,0,0.0,0.0,0.0
2025-01-24T05:00,10.8,24140.00,0.00,78,0.00,0,0,0,0,0.0,0.0,0.0
2025-01-24T06:00,10.9,24140.00,0.00,84,0.00,0,0,0,0,0.0,0.0,0.0
2025-01-24T07:00,10.6,24140.00,0.00,85,0.00,0,0,0,0,2.0,0.0,2.0
2025-01-24T08:00,11.6,24140.00,3600.00,81,0.00,0,0,0,0,89.0,40.0,49.0
2025-01-24T09:00,13.4,24140.00,3600.00,74,0.00,0,0,0,0,265.0,171.0,94.0
2025-01-24T10:00,15.8,24140.00,3600.00,66,0.00,0,0,0,0,438.0,320.0,118.0
2025-01-24T11:00,18.1,24140.00,3600.00,58,0.00,0,0,0,0,571.0,439.0,132.0
2025-01-24T12:00,20.0,24140.00,3600.00,50,0.00,0,0,0,0,643.0,504.0,139.0
2025-01-24T13:00,21.2,24140.00,3600.00,40,0.00,0,0,0,0,645.0,506.0,139.0
2025-01-24T14:00,21.5,24140.00,3600.00,35,0.00,0,0,0,0,581.0,448.0,133.0
2025-01-24T15:00,21.2,24140.00,3600.00,36,0.00,0,0,0,0,455.0,336.0,119.0
2025-01-24T16:00,20.4,24140.00,3600.00,41,0.00,0,0,0,0,285.0,189.0,96.0
2025-01-24T17:00,18.6,24140.00,3600.00,51,0.00,0,0,0,0,105.0,51.0,54.0
2025-01-24T18:00,18.1,24140.00,0.00,53,0.00,0,0,0,0,5.0,1.0,4.0
2025-01-24T19:00,17.0,24140.00,0.00,59,0.00,0,0,0,0,0.0,0.0,0.0
2025-01-24T20:00,16.0,24140.00,0.00,63,0.00,0,0,0,0,0.0,0.0,0.0
2025-01-24T21:00,15.3,24140.00,0.00,65,0.00,0,0,0,0,0.0,0.0,0.0
2025-01-24T22:00,14.6,24140.00,0.00,66,0.00,0,0,0,0,0.0,0.0,0.0
2025-01-24T23:00,13.9,24140.00,0.00,67,0.00,0,0,0,0,0.0,0.0,0.0
2025-01-25T00:00,13.1,24140.00,0.00,67,0.00,0,0,0,0,0.0,0.0,0.0
2025-01-25T01:00,12.4,24140.00,0.00,68,0.00,0,0,0,0,0.0,0.0,0.0
2025-01-25T02:00,11.9,24140.00,0.00,69,0.00,0,0,0,0,0.0,0.0,0.0
2025-01-25T03:00,11.4,24140.00,0.00,70,0.00,0,0,0,0,0.0,0.0,0.0
2025-01-25T04:00,10.9,24140.00,0.00,71,0.00,0,0,0,0,0.0,0.0,0.0
2025-01-25T05:00,10.4,24140.00,0.00,71,0.00,0,0,0,0,0.0,0.0,0.0
2025-01-25T06:00,10.1,24140.00,0.00,76,0.00,0,0,0,0,0.0,0.0,0.0
2025-01-25T07:00,9.6,24140.00,0.00,75,0.00,0,0,0,0,2.0,0.0,2.0
2025-01-25T08:00,10.6,24140.00,3600.00,70,0.00,0,0,0,0,92.0,43.0,49.0
2025-01-25T09:00,12.6,24140.00,3600.00,63,0.00,0,0,0,0,274.0,179.0,95.0
2025-01-25T10:00,15.0,24140.00,3600.00,54,0.00,0,0,0,0,451.0,332.0,119.0
2025-01-25T11:00,17.4,24140.00,3600.00,48,0.00,0,0,0,0,585.0,452.0,133.0
2025-01-25T12:00,19.4,24140.00,3600.00,41,0.00,0,0,0,0,657.0,518.0,139.0
2025-01-25T13:00,20.8,24140.00,3600.00,36,0.00,0,0,0,0,661.0,521.0,140.0
2025-01-25T14:00,21.6,24140.00,3600.00,32,0.00,0,0,0,0,596.0,463.0,133.0
